"","PoissonsRatio","E","ThermalExpansion","InnerRadius","OuterRadius","InnerTemp","OuterTemp","ThicknessChange","PercentThicknessChange","YieldStress","TempDiff","TempDiff_for_Yield"
"928",0.4,339085217724,1.93e-05,0.488349344870076,1.57527884951327,61.9801064545754,85.7295699819508,0.00170916609593767,0.157247189319673,213441985,23.7494635273754,23.75
"929",0.12,240795980962,1.273e-05,0.661782768275589,0.816552980802953,76.3324157276656,165.008558739798,0.000249821327534558,0.161414346762875,176330404,88.6761430121326,88.68
"930",0.18,118020747993,1.785e-05,0.287559919464402,1.21901517250575,182.191156572662,243.61796429383,0.00391420444600176,0.420224635936215,135995581,61.4268077211674,61.43
"931",0.33,387431174857,5.98e-06,0.182152305920608,0.73081128413789,99.7182676277589,167.362336598266,0.000517149140590267,0.0942569357509837,199713708,67.6440689705069,67.64
"932",0.29,234477189658,1.384e-05,0.49526174814906,1.14828443875536,134.0067035635,169.827168946384,0.0014541194113137,0.222675173808067,123710608,35.8204653828841,35.82
"933",0.06,181559930304,1.944e-05,1.02676122550387,1.8579477902595,196.366323222173,239.469882684243,0.00365054799644573,0.439197185233499,111093454,43.1035594620693,43.1
"934",0.35,139250001879,2.292e-05,1.12288028053474,1.90714416704606,188.517595763551,304.697638173627,0.00478608920559459,0.610265152828183,381797737,116.180042410076,116.18
"935",0.31,370801910283,2.423e-05,0.101015478824265,0.950913639119826,147.329192131292,158.568307643982,0.00325214351100449,0.382650964896021,138457862,11.2391155126896,11.24
"936",0.05,172329588758,1.582e-05,0.495970677691512,0.905566087355837,68.9636881172191,212.057541121264,0.00108631170964237,0.265215791976926,284083829,143.093853004045,143.09
"937",0.19,91156116033,2.304e-05,0.933872479854617,1.57130709416466,52.0855966722593,117.759422451812,0.00140728385281363,0.220773052046581,113800511,65.6738257795527,65.67
"938",0.06,237860875302,1.423e-05,0.273884710206185,1.01344684998272,32.8737111703958,70.468689618049,0.000680201810661692,0.0919735846493198,114648270,37.5949784476532,37.59
"939",0.19,141214442528,3.51e-06,0.518118125014007,0.92060524802655,148.887068009935,334.354658937082,0.000389406609816803,0.096750079083814,174425717,185.467590927146,416.88
"940",0.15,370084593156,2.859e-05,0.942917190687731,1.66999279987998,90.1779789594002,135.104594969496,0.0025102197440311,0.345248790125121,381030871,44.9266160100962,44.93
"941",0.13,360513784215,2.821e-05,0.307976295377593,0.720842927878257,32.8879373322707,57.6881927766947,0.000600907420640167,0.145545164791006,218064586,24.800255444424,24.8
"942",0.27,179614475749,2.847e-05,0.0693833298492245,1.12070490387036,51.5167091041803,70.5839051557695,0.00209419561750711,0.199196484620511,128720740,19.0671960515892,19.07
"943",0.31,250932726311,1.006e-05,0.188806883415673,1.01924172396073,193.786750611616,228.978726639564,0.00188185896087327,0.226611272672291,115345025,35.1919760279476,35.19
"944",0.07,355981881297,5.55e-06,1.17370879705064,1.64059868747368,57.7961721515749,174.403492623242,0.000334064426927935,0.0715510088739001,381711767,116.607320471667,294.78
"945",0.46,356915235203,1.141e-05,0.516389724544715,1.60332472257083,93.7875278410502,116.74687345919,0.00139453772955416,0.128300011692203,140145104,22.9593456181394,22.96
"946",0.03,98957484155,7.94e-06,0.880566247273237,1.93808745159768,42.7500529622193,220.098833570955,0.00145986344691131,0.138045784892218,320101667,177.348780608736,533.68
"947",0.47,344386929143,2.793e-05,0.0593399079982191,0.686424774257466,90.3676848858595,105.804743244869,0.00184087736121959,0.293561120714168,265010755,15.437058359009,15.44
"948",0.08,195412483816,5.34e-06,0.905449315132573,2.09524078433868,199.828966899076,391.025385193727,0.00218282599280006,0.183462904995996,162396962,191.196418294651,191.2
"949",0.04,102963967444,3.79e-06,0.102357881914359,1.02147946430137,138.546281604795,243.494200072018,0.000827310428132221,0.0900109891863975,202231940,104.947918467224,526.23
"950",0.39,153944308360,1.36e-05,1.12489187018946,1.71852674412075,72.3113055573776,139.352742664673,0.000928683249615897,0.156440143663692,146564733,67.0414371072956,67.04
"951",0.12,271754277651,1.809e-05,0.0419979552668519,1.03521744517377,81.0143261216581,122.11917923261,0.00217900060069593,0.219387620041583,224202878,41.1048531109516,41.1
"952",0.43,390633143445,2.463e-05,1.11320217345608,1.92192866013618,77.1140317781828,101.123004591605,0.00185816447995512,0.229764266480633,275218531,24.0089728134225,24.01
"953",0.21,334508802730,1.328e-05,0.090184834531974,0.388759149217512,182.567498058779,206.371819152752,0.000806026823255741,0.269958527445556,115829190,23.8043210939726,23.8
"954",0.2,227599659921,2.501e-05,0.78554614136694,1.72774643936893,69.0555403882172,91.5556611095036,0.00201930046010598,0.214317535707436,118224795,22.5001207212865,22.5
"955",0.33,236112925753,2.805e-05,0.788089032524731,1.36767089607427,33.8062775845174,74.700166086653,0.000998202506680747,0.172228043950072,273679271,40.8938885021356,40.89
"956",0.45,316355302343,2.047e-05,0.171301377168857,0.653877154737711,25.5628136976156,63.9843246083798,0.000575204198326519,0.119194585609811,387680410,38.4215109107641,38.42
"957",0.2,158873608371,1.947e-05,0.955002870070748,1.23009449381847,113.450983766234,250.655375448462,0.00103636127401234,0.37673312618299,308230263,137.204391682229,137.2
"958",0.11,147516619300,5.4e-06,0.726449735031929,1.33910770151997,61.5447250602301,197.005595773226,0.00051346791398891,0.0838098812184355,283933487,135.460870712996,460.47
"959",0.32,160372549780,1.606e-05,0.340072904473636,1.06786710239714,96.5948908240534,151.606162723967,0.00165355100828718,0.227200355952959,169828032,55.0112718999135,55.01
"960",0.41,373676502779,1.367e-05,1.14335195543477,1.7152895565168,85.0423964962829,117.050884419664,0.000822968405039125,0.143891292246249,175273485,32.0084879233815,32.01
"961",0.03,398720127551,1.035e-05,0.619660362207796,1.64198229529662,80.0455490592867,189.517939716708,0.00175323237270994,0.171495134356823,364091670,109.472390657422,109.47
"962",0.23,198321132495,2.402e-05,0.149274322744459,0.645355759332888,156.218343583168,202.04745567986,0.00233569758543837,0.470829467335252,247488403,45.8291120966919,45.83
"963",0.19,376462470815,1.046e-05,0.154386368656997,1.11200404521776,133.49168637651,192.638006551096,0.00188359594851499,0.196696029597096,265433524,59.1463201745862,59.15
"964",0.47,100897571233,1.593e-05,0.885835612937808,1.70518592160661,49.0517363301478,120.124199345793,0.00129362767679155,0.15788456574738,150591953,71.0724630156448,71.07
"965",0.39,204502788046,3.25e-06,0.918598759823944,1.50341648140224,63.4557794197462,203.807460761163,0.000296144114288983,0.0506387038836232,302628579,140.351681341417,424.04
"966",0.29,226450390250,1.736e-05,0.973489378227387,2.09266634015134,96.3165247812867,163.873016269941,0.00283270196121696,0.253105814146436,275007417,67.5564914886544,67.56
"967",0.35,154738015805,1.847e-05,0.580144338645041,0.804357088273391,40.5515199003275,95.7418749217907,0.000306644313110624,0.136764886751048,146190528,55.1903550214631,55.19
"968",0.11,379717774801,1.535e-05,0.898928126432002,1.56390846538823,165.866593283135,238.624342004,0.00219474338888829,0.330046357811603,321558345,72.7577487208649,72.76
"969",0.3,238464841214,2.14e-05,0.0986173096694983,0.791782717348542,177.430262474809,218.434791936585,0.00319847318966487,0.461430007070672,278593901,41.0045294617757,41
"970",0.07,245464742337,1.802e-05,1.15447396686533,1.79143041790696,79.6666266396642,114.91831307272,0.00117436652694496,0.184371557117367,108049830,35.2516864330559,35.25
"971",0.48,165905304372,5.99e-06,0.346089931081515,1.50957706544315,97.4920586042572,296.926586750489,0.00188730096867443,0.162210729533328,329091553,199.434528146232,199.43
"972",0.27,293982780299,4.81e-06,0.246688021742739,0.416082216100767,196.673396491678,317.873319513938,0.000225977560717303,0.133403368145948,156036473,121.199923022259,121.2
"973",0.23,335733025461,1.552e-05,1.08926643232815,1.85850422465708,105.397187219933,183.186624141729,0.00188046137573214,0.244457746939199,352948134,77.7894369217964,77.79
"974",0.46,201555485739,2.11e-06,0.555011936041992,1.28036857917672,145.378103863914,289.611154666636,0.000388565810947294,0.0535689325554466,140080873,144.233050802723,237.47
"975",0.25,222583778775,1.15e-05,0.406350966452155,0.724198347844649,145.168823661515,233.640392130866,0.000751529249771245,0.236443429698488,206460785,88.4715684693506,88.47
"976",0.46,122224554191,7.18e-06,0.407264338997193,0.915054570026696,191.412563761696,282.801049008724,0.000945624890869654,0.186223529537478,110956241,91.3884852470276,91.39
"977",0.47,165184769894,1.594e-05,0.383174016107805,1.13856125261169,55.7551640435122,86.8593049982789,0.000972953443596872,0.128801943768594,123527964,31.1041409547667,31.1
"978",0.34,173069715397,2.633e-05,0.124291040052194,0.957671589825768,161.756637238432,207.97208757017,0.00449195432700192,0.53900397942121,296238503,46.2154503317379,46.22
"979",0.45,293858426132,7.88e-06,0.977152499307413,1.3303660978633,184.533404436661,261.863461791399,0.000643390544777475,0.182153390302066,195044166,77.3300573547383,77.33
"980",0.2,396665792144,3.07e-06,0.132591282047797,1.29714311746182,73.2686737144832,268.688533321256,0.00092240805242971,0.079207127100682,325157308,195.419859606773,226.03
"981",0.45,233168645331,2.488e-05,0.0680972317815758,0.294821965659503,34.7160144126974,77.3276856929768,0.000404526854107019,0.178422021800596,391481016,42.6116712802794,42.61
"982",0.35,295536576884,1.364e-05,1.17958591710543,1.9062203811924,87.7226370444987,145.344797940862,0.00124267935870501,0.171018499689039,235178766,57.6221608963629,57.62
"983",0.34,234466447174,2.337e-05,0.788406838090159,1.65742392971646,185.899506969145,231.765953399232,0.00445340745331133,0.512464886620021,276058028,45.8664464300876,45.87
"984",0.02,344906907456,1.827e-05,0.173566352585331,0.724624573285691,142.39621492452,202.235172512106,0.00195372723842235,0.354540984061408,333456380,59.8389575875858,59.84
"985",0.02,210248462181,1.638e-05,0.917569114388898,1.40069340786897,142.573050042847,268.962723257826,0.001765768540647,0.365489495038165,282785273,126.389673214979,126.39
"986",0.27,234444550527,1.006e-05,0.623082814691588,0.951802694238722,68.3634400251321,173.219168841906,0.000447182865369993,0.136037670123894,216544739,104.855728816774,104.86
"987",0.29,156984716016,2.13e-06,0.776748636006378,1.63961442291271,121.486259589437,260.676472482737,0.000410169587582559,0.0475357342713931,382239807,139.1902128933,1119.31
"988",0.37,134277940381,2.308e-05,0.257969845710322,1.26193170521408,78.7377575819846,148.17802445175,0.003248050972599,0.323523343227844,300149296,69.4402668697652,69.44
"989",0.11,80424032398,1.928e-05,1.05304114206927,1.96523716827622,139.01328718639,279.22718906193,0.00416075425799829,0.45612501463083,300678383,140.213901875541,248.28
"990",0.44,340150201372,3.91e-06,0.14703710460104,0.518768139407039,150.148585019633,204.142023988064,0.000283912438416624,0.0763757695304603,107817016,53.9934389684309,53.99
"991",0.15,144246247299,2.174e-05,0.021961108292453,0.999430569424294,79.8802942619659,166.425045083272,0.00351624454162468,0.359729350270761,314345133,86.5447508213063,86.54
"992",0.19,306056674435,2.358e-05,0.630435425734613,1.21542248098878,177.541478612693,221.218400377093,0.00287318424766024,0.491153474569087,275478944,43.6769217643997,43.68
"993",0.46,225768431413,1.765e-05,0.458245496964082,0.76651385508012,134.893889911473,188.018495625665,0.000926190263223426,0.300449345136743,261659433,53.1246057141919,53.12
"994",0.08,208866243621,2.21e-05,0.596996399972122,0.966262483505998,166.158043476753,259.206992228062,0.00185307787509865,0.501827261622485,305439384,93.0489487513086,93.05
"995",0.48,260534368013,2.215e-05,0.946721519711427,1.53945635910612,124.665301688947,154.095366669848,0.00189053300145875,0.318950882554736,212548850,29.4300649809012,29.43
"996",0.32,197557424621,2.697e-05,0.897569275172427,1.75281096139457,151.124700158834,191.43925516404,0.0041441511439913,0.484559068010031,222585459,40.3145550052053,40.31
"997",0.42,97103465805,2.223e-05,0.697352553887758,0.916779659579042,107.015157293063,227.916029322862,0.000870105327524987,0.396535024596804,265104356,120.900872029799,120.9
"998",0.47,298932007391,2.198e-05,0.0521214562770911,0.508285021346528,136.362752615241,169.242988720037,0.00167893083887247,0.368054568018142,382550698,32.8802361047959,32.88
"999",0.09,397872715520,2.27e-05,0.8091390055581,1.00932340272469,176.830874150619,201.684445817965,0.000868347444301063,0.433773788862485,141562825,24.853571667346,24.85
"1000",0.46,124228776547,1.256e-05,1.00508936841972,1.39324815061875,174.406710790936,323.025858031162,0.00129002113040826,0.332343666965343,260234897,148.619147240226,148.62
"1001",0.4,245668661762,2.649e-05,1.01930431563873,1.70093547805212,146.576713048853,192.255954901129,0.0031939288880926,0.468571430446946,327498527,45.679241852276,45.68
"1002",0.45,234541499042,1.498e-05,0.237252546290401,0.897059541756753,103.558097931091,123.82832291268,0.00119385673724981,0.180940297003973,110542190,20.2702249815893,20.27
"1003",0.41,84936559442,2.871e-05,0.457095639833715,1.57108383049024,36.6726337815635,134.709251804338,0.00378386335234214,0.339668174589187,335957336,98.0366180227749,98.04
"1004",0.28,95646299871,1.851e-05,0.0394566453387961,0.633898179358803,58.7348903005477,220.205552582684,0.00236424874083118,0.397726034525643,381377488,161.470662282137,161.47
"1005",0.39,361774376680,2.73e-05,0.990442215728108,1.79883673652774,122.292697511148,143.707653910059,0.00302348112603054,0.374010591145502,240123412,21.4149563989118,21.41
"1006",0.48,297289826451,7.69e-06,1.06042861386668,2.15433730003424,178.762566973455,264.363384612944,0.00202229299382831,0.184868537877076,268027210,85.6008176394888,85.6
"1007",0.27,132343705604,2.732e-05,0.890612934376113,1.0265509691881,86.1280450306367,230.404162632566,0.000613074722179224,0.450995722446001,388454143,144.276117601929,144.28
"1008",0.43,203712532758,2.181e-05,0.238372898953967,1.0635053239204,193.53145948262,231.938263344771,0.00408654602739444,0.495259415791434,259567140,38.4068038621514,38.41
"1009",0.21,308200673868,2.109e-05,0.925921705977526,1.42436505032936,121.213168971008,168.996402121977,0.00159548371370021,0.32009329280441,251843195,47.7832331509688,47.78
"1010",0.08,337917994149,5.4e-06,0.641951171681285,1.47463822418358,98.2444266963284,218.307936709686,0.000846374120727811,0.101643722955027,178415938,120.063510013358,120.06
"1011",0.49,220637949423,6.18e-06,1.01809459371027,1.59212960112374,40.0944007735234,201.784340414536,0.000512151065924276,0.0892194830123616,277188921,161.689939641013,161.69
"1012",0.2,278269180190,9.95e-06,0.900478835413232,1.38446284933947,199.979809857905,339.90261467029,0.00139312058998331,0.287844339874339,310505501,139.922804812385,139.92
"1013",0.21,158411830822,2.033e-05,0.408480775956996,0.718286341354251,155.529027595185,294.841955438739,0.00157499803961138,0.508382745672049,383395034,139.312927843555,139.31
"1014",0.28,301342268449,1.285e-05,0.649036384779029,1.15700459998101,161.662873520982,229.544824926438,0.00135792252177949,0.267324309108504,249068121,67.8819514054561,67.88
"1015",0.45,246722032011,1.291e-05,0.586963156508282,0.860336581002921,68.1233010371216,153.269826532605,0.000428161671679939,0.156621541567708,307085312,85.146525495483,85.15
"1016",0.16,354135734756,5.26e-06,0.7560197479208,1.31432975655189,140.540856012376,292.574743812932,0.000714627789213624,0.127998384081598,228047397,152.033887800556,152.03
"1017",0.26,156174012481,8.03e-06,0.113595504872501,0.302373431902379,83.0386802146677,230.744007072644,0.000301345476882526,0.159629614343012,362420196,147.705326857977,272.48
"1018",0.18,211925961610,1.087e-05,0.359986894303001,1.40965791894589,138.157422532095,199.788513013256,0.00217732119250598,0.207428912620194,147092249,61.6310904811616,61.63
"1019",0.11,133379714033,1.389e-05,0.071596951179672,0.275122488175984,41.0795282165054,144.285738448982,0.000364534936503471,0.179110170587623,183790959,103.206210232477,103.21
"1020",0.35,224841131882,1.576e-05,0.662337464331649,1.56402117456775,82.5864471495152,118.26730868305,0.00155643617790249,0.172614427901215,147239805,35.6808615335352,35.68
"1021",0.01,234596399167,2.1e-05,0.184525648632552,0.569252558879089,122.026709135389,212.547485038137,0.00158057786231602,0.410831116883187,366309781,90.5207759027481,90.52
"1022",0.21,121473966511,2.869e-05,0.335224239844829,0.836495778467506,132.973804831272,240.815997389912,0.00310504154940433,0.619433043802153,365386614,107.84219255864,107.84
"1023",0.06,161781287096,1.545e-05,0.797607732971665,1.12943255071295,179.560352372937,264.331881268717,0.00118707551761251,0.357741631772108,137965858,84.7715288957796,84.77
"1024",0.41,251986155875,2.521e-05,0.424523581527174,1.2928052782407,131.219078978756,146.378507839379,0.0031412518633236,0.361777966207663,131988050,15.1594288606227,15.16
"1025",0.26,188413856986,1.261e-05,0.612639044146054,1.07454560568091,152.863807091489,312.477817827302,0.00152022941530891,0.329120549891605,347648913,159.614010735812,159.61
"1026",0.41,205594636051,7.54e-06,0.675038336007856,1.27729455593508,132.631106261397,207.171144272746,0.000839510091698795,0.139394175422587,136281509,74.5400380113495,74.54
"1027",0.16,360427761818,1.98e-05,0.451322603041772,0.762805591060314,60.1563893724233,87.4895200761071,0.000483407161740208,0.155195365504658,155596225,27.3331307036838,27.33
"1028",0.03,329242322671,9.57e-06,1.10735982549377,2.22334940878209,169.498526118696,307.08970935902,0.00286172514318664,0.256429377660894,320000710,137.591183240325,137.59
"1029",0.37,347524902446,2.746e-05,0.19520694360137,1.27236804015003,183.512033178704,193.525270115866,0.00569963553099966,0.529134922275033,139471596,10.0132369371622,10.01
"1030",0.47,390059595313,2.8e-06,1.03567487076158,1.3191913756798,157.853114028694,330.135504050534,0.000204767376350287,0.0722241466715839,205891748,172.282390021839,172.28
"1031",0.05,373450576144,2.79e-05,0.807264653733,1.32956210589036,126.868960517459,174.290664709059,0.00230495284347905,0.44131037476028,342644940,47.4217041916002,47.42
"1032",0.43,342915191313,2.161e-05,1.01004237343092,1.95989462525118,50.7862612023018,85.6818326333571,0.00154833300203418,0.163007772952794,322721738,34.8955714310553,34.9
"1033",0.02,324487602671,1.462e-05,0.336801503067836,1.20095038046595,111.609504721127,187.20131591485,0.00221087326405908,0.255844024320886,307996630,75.5918111937224,75.59
"1034",0.36,170328617792,1.025e-05,0.844720648592338,1.33498281011358,146.462392318062,248.855244360645,0.00106963350115151,0.218175822060696,180350950,102.392852042583,102.39
"1035",0.23,305338914359,6.23e-06,0.474509081216529,0.712370839267969,108.468374877702,175.288703018341,0.000223325591042066,0.0938888171312385,104101113,66.8203281406389,66.82
"1036",0.04,318087029753,7.08e-06,0.612563166730106,1.3584867386939,124.888959625969,236.511910805712,0.00109560752085535,0.146879326788259,349582182,111.622951179743,200.73
"1037",0.4,264281064873,2.512e-05,0.691192709845491,1.57989039374981,185.231088544242,214.379855920391,0.00462226821156473,0.520117053895954,241200470,29.1487673761489,29.15
"1038",0.48,355751938620,9.9e-06,0.303681293339469,0.49426099951379,133.726947859395,180.766850027505,0.00031069844203536,0.163028083247839,208358928,47.0399021681097,47.04
"1039",0.16,111348844243,2.61e-05,0.615025985655375,1.56839841743466,73.0198771925643,187.390946624439,0.0040189694347198,0.4215529315463,307112163,114.371069431875,114.37
"1040",0.1,156088482437,7.16e-06,0.682360093814786,1.80847747855121,140.219058305956,290.55545150768,0.00207750922687483,0.184484251378561,283709466,150.336393201724,291.32
"1041",0.1,153868803016,1.663e-05,0.157040811458137,0.715863610443193,55.1178453315515,96.6622257129274,0.000850423755788015,0.152181292054041,102975786,41.5443803813759,41.54
"1042",0.04,183268009787,2.985e-05,0.767683793655597,1.19641193226445,156.642008404015,240.647491793125,0.00269571135819187,0.628769403132472,307934795,84.0054833891104,84.01
"1043",0.42,163487368738,2.608e-05,1.10003922223113,2.24070241521113,31.3801149721257,83.6739447444308,0.00205184523510352,0.179881778226144,274553633,52.2938297723051,52.29
"1044",0.03,249341746317,1.663e-05,0.965152699511964,1.57230929540237,97.0437745389063,134.252016605926,0.00122650491059211,0.20200800236608,104173377,37.2082420670198,37.21
"1045",0.07,355212187278,1.27e-05,1.19272396098357,1.33386204759125,174.149588769069,269.372809115969,0.000403876627549388,0.286157080102723,248680580,95.2232203468996,95.22
"1046",0.1,115664258443,2.86e-05,1.13832698244369,1.40262793815928,149.268848227803,289.339093195238,0.00173104976691414,0.654954032317955,294587374,140.070244967436,140.07
"1047",0.33,194351563540,1.448e-05,0.174933414214756,0.284645659646485,122.023484873353,214.235837672846,0.000290015012053621,0.264341515308873,252647991,92.2123527994932,92.21
"1048",0.41,285588422862,2.451e-05,0.395872944148723,1.09936268238584,171.941909106681,211.044913266086,0.00349916812177583,0.497401444766551,366122922,39.1030041594045,39.1
"1049",0.09,282264755571,3.62e-06,0.69811927215429,0.973904377806466,148.098541953368,310.049258052693,0.000246145280358089,0.0892525648823583,111156023,161.950716099324,161.95
"1050",0.34,347472069697,2.891e-05,1.14752669396577,1.7774589581578,50.1189605449326,61.7931001466697,0.0010492406164835,0.166564038092142,113428670,11.6741396017371,11.67
"1051",0.48,210778228929,1.992e-05,1.16136938778684,1.39490655395668,76.081730943406,124.989424917458,0.000481439216833772,0.206151005739119,220357233,48.9076939740515,48.91
"1052",0.11,320831223619,1.317e-05,1.05509780577617,1.66113563680323,144.814517023042,259.508247605411,0.00174762751582408,0.288369376687649,353774607,114.693730582369,114.69
"1053",0.18,160524390966,2.096e-05,0.687315149686765,1.39665158841526,124.710329796653,193.757921114517,0.00259184120718976,0.36538954798878,203450438,69.0475913178638,69.05
"1054",0.2,369023873494,2.82e-05,0.819224981800653,1.72075659737457,142.026890156558,172.047769785751,0.00416641449712458,0.462148462144863,283596495,30.0208796291932,30.02
"1055",0.27,96791195299,2.272e-05,0.742407493051142,1.63208629683591,102.992583549349,204.926890189986,0.00360429867914592,0.405123586603718,226692975,101.934306640638,101.93
"1056",0.46,73952981622,2.544e-05,0.225139547125436,0.46883712570183,158.346698788228,271.476384529827,0.00149006416117674,0.611439871451016,287954431,113.129685741599,113.13
"1057",0.17,313153325457,5.51e-06,0.785897694425657,1.03612488507293,121.868066495517,255.732429149793,0.000277084763159165,0.110733275005972,271888138,133.864362654276,221.43
"1058",0.19,170670222410,1.752e-05,0.453559118262492,1.62825373495929,148.888164712116,201.939477440346,0.00398169790476569,0.338956001685109,165534852,53.0513127282303,53.05
"1059",0.03,178764658426,1.715e-05,0.701785710297991,1.22900275053224,124.40955604543,255.808208643823,0.00193031340808157,0.366132590711394,281154054,131.398652598393,131.4
"1060",0.38,211472401700,2.372e-05,0.922687886415515,1.53012216258096,91.6999438311905,113.551770674419,0.00152937861393307,0.251776805152913,117231869,21.8518268432288,21.85
"1061",0.36,112191804736,2.796e-05,0.975638247272,1.75339354096446,71.7396659252699,139.339655673417,0.00256663421115906,0.33000536698037,228617883,67.5999897481474,67.6
"1062",0.18,241771591555,2.322e-05,0.0607081335922703,0.763594033308327,142.386063013691,185.92014084735,0.00300452004742912,0.427454875484464,286709395,43.534077833659,43.53
"1063",0.2,227082695810,7.69e-06,0.158211287469603,0.620301231029443,93.2830962585285,258.132363021924,0.000831632196717253,0.179971931505486,305491838,164.849266763396,164.85
"1064",0.3,265081811552,2.606e-05,1.10522715830477,1.95223872272065,91.1013942095451,111.094323497585,0.00231129648564075,0.272876615000491,134432303,19.99292928804,19.99
"1065",0.39,95453287433,2.44e-05,0.319924263975117,0.652489275431726,70.675980404485,160.486238426499,0.0010976534386797,0.33005680118665,247621145,89.8102580220137,89.81
"1066",0.23,124493369181,1.874e-05,0.462782987384126,0.738959736227989,44.7320543287788,208.084189408811,0.00078153616159694,0.282984054547901,321736830,163.352135080033,163.35
"1067",0.33,239751239722,2.562e-05,0.366746947884094,1.05477257321356,66.9844976509921,85.1390635251357,0.00143668371930447,0.208812530582201,132112654,18.1545658741436,18.15
"1068",0.18,258883210775,1.622e-05,0.67289088887861,1.36192518270342,130.652971263044,180.767793162524,0.00186217718496166,0.270258998957043,184012431,50.1148218994809,50.11
"1069",0.06,273690684682,2.731e-05,0.193416974362917,0.622112647229806,95.5475460679736,141.497384263805,0.00156019827826888,0.363940757282457,299023435,45.949838195831,45.95
"1070",0.1,370543556963,3.98e-06,0.764191606640816,1.36006055660546,77.5397202582099,196.84261578368,0.000376617064937578,0.0632046803176983,283529833,119.30289552547,254.46
"1071",0.35,145200713528,1.243e-05,0.975409393152222,2.03658297462389,64.0047608409077,158.725662658524,0.00175073324964258,0.164980855178717,190653459,94.7209018176163,94.72
"1072",0.26,270360900243,1.435e-05,0.490202305347193,1.43406261561671,160.543358011637,248.190423154272,0.00312631297755312,0.331226235867509,366730854,87.6470651426353,87.65
"1073",0.44,176732975328,1.338e-05,1.02934322958579,1.86072759864153,40.1069751183968,141.973354349694,0.00122453022447363,0.147288098026718,295276552,101.866379231297,101.87
"1074",0.33,298988031368,2.589e-05,0.620777855801862,1.44337963735452,60.4728095873725,91.0289169358186,0.00177718923062296,0.216044904165965,263688962,30.5561073484462,30.56
"1075",0.42,176138043033,1.15e-05,1.06396145846229,1.52466526622884,94.5055610791314,273.990371250789,0.00108734792056583,0.236018869875896,387039515,179.484810171657,179.48
"1076",0.45,220294584152,1.293e-05,0.26261883817846,0.665771400693338,95.7819977775216,140.246009863983,0.000678056498554673,0.168188562246742,179300295,44.4640120864612,44.46
"1077",0.03,398514514780,1.302e-05,0.30004374734126,0.817881787568331,79.4460513337981,169.39006391267,0.00101378760421856,0.195773103840347,378036690,89.9440125788719,89.94
"1078",0.11,296850780889,2.975e-05,0.721591815208085,1.63489136418328,175.845348503208,210.644167503943,0.00548270397892965,0.600318261963642,257416478,34.7988190007357,34.8
"1079",0.31,109232320918,1.229e-05,0.807621338653844,1.96824330412084,28.0190102057531,152.892983845426,0.00175919179355854,0.151573194881823,186586604,124.873973639673,124.87
"1080",0.04,119605938690,2.511e-05,0.897587665591855,1.21650177415228,168.75690347515,241.082985704218,0.00169864215480013,0.532633116317056,136287721,72.3260822290677,72.33
"1081",0.39,144607447765,6.62e-06,0.707435114153195,1.68743290112587,50.1768188783899,243.721066531725,0.0012785254906267,0.13046207936614,378118367,193.544247653335,317.47
"1082",0.41,122639364430,1.302e-05,0.845415573709179,2.02770967395278,96.6739583411254,190.630664802139,0.00258684130504126,0.218798461779372,193395580,93.9567064610131,93.96
"1083",0.38,181654316171,6.45e-06,0.919036583690904,1.48057766088285,197.52461303724,303.274294326548,0.000966332863781686,0.17208587279384,399249797,105.749681289308,321.99
"1084",0.12,374430203855,1.824e-05,0.229668229261879,0.381120991453063,178.654667874798,252.903727679053,0.000629251757920945,0.415477241099518,380871208,74.249059804255,74.25
"1085",0.17,380384038580,1.69e-05,1.14129919340601,2.26590165736387,158.60926793539,185.964676481745,0.00338438045595552,0.300940160138432,151165014,27.3554085463554,27.36
"1086",0.06,89700640603,8.34e-06,0.419923304622062,0.964182643238455,96.8960122147109,250.511012825882,0.000962767031741411,0.176894903482766,285971492,153.615000611171,481.43
"1087",0.44,123022629733,4.5e-06,0.144835499452893,0.460718251543585,153.411560854875,331.591114103529,0.000425809290334934,0.134799791225284,143180796,178.179553248654,178.18
"1088",0.19,283083806518,2.344e-05,0.433725460001733,1.62601403427543,117.144006938906,161.584296348487,0.00432647040880337,0.362871078542283,306559467,44.4402894095804,44.44
"1089",0.24,238152943584,1.567e-05,0.92980209833011,1.83653675352223,114.762556698406,200.749651997106,0.00249891524557645,0.275594985949553,299627094,85.9870952986996,85.99
"1090",0.41,185089705256,2.05e-05,0.818608929209877,1.19972388140624,113.5230934422,162.385777575784,0.00112546621784305,0.295308859271195,196262449,48.8626841335839,48.86
"1091",0.3,286655743420,7.74e-06,0.734551765848882,1.13629474484827,148.579213692574,339.138277003194,0.000842093279047071,0.209609955386015,386303538,190.55906331062,190.56
"1092",0.49,325063039078,2.281e-05,0.844574594998266,1.15258294468513,186.714935558848,212.511381109637,0.00142118564092325,0.46141140081693,224266197,25.796445550789,25.8
"1093",0.33,279888579124,2.425e-05,1.15013305735309,1.37614218929783,94.5463178912178,145.876017575765,0.000675588857820499,0.298921044476065,292659100,51.3296996845474,51.33
"1094",0.1,108994662559,2.941e-05,1.05743718543556,1.5999196555512,143.736009235727,252.525024881163,0.00339378035649149,0.62560184769989,246596308,108.789015645436,108.79
"1095",0.26,172786580694,1.056e-05,0.396060589321423,1.29284438075731,182.748096866999,236.133601398055,0.00214605191193441,0.23930538580523,108311835,53.3855045310557,53.39
